CHANGE_INITIATIVE	1	OsxMW54UG	waltz-sample	3	t
CHANGE_INITIATIVE	1	qW46BAgIq	waltz-sample	6	t
CHANGE_INITIATIVE	1	v198xNiGS	waltz-sample	11	t
CHANGE_INITIATIVE	1	h9WEtzzkx	waltz-sample	2	t
CHANGE_INITIATIVE	1	tYWcOMGZF	waltz-sample	8	t
CHANGE_INITIATIVE	2	imVedfDts	waltz-sample	13	t
CHANGE_INITIATIVE	2	SkvygZTTK	waltz-sample	9	t
CHANGE_INITIATIVE	2	LFb6mhJ3y	waltz-sample	1	t
CHANGE_INITIATIVE	2	dA0lY7yJ0	waltz-sample	12	t
CHANGE_INITIATIVE	2	3GAtJ2JnY	waltz-sample	9	t
CHANGE_INITIATIVE	3	SkvygZTTK	waltz-sample	8	t
CHANGE_INITIATIVE	3	iy6dI5hSN	waltz-sample	2	t
CHANGE_INITIATIVE	3	Ge6pfPLdB	waltz-sample	9	t
CHANGE_INITIATIVE	3	DGukSlFk7	waltz-sample	9	t
CHANGE_INITIATIVE	3	I7HcQsqLf	waltz-sample	12	t
CHANGE_INITIATIVE	4	aTHbSvjxC	waltz-sample	3	t
CHANGE_INITIATIVE	4	CUwPIlHVR	waltz-sample	8	t
CHANGE_INITIATIVE	4	BNxgsxjd7	waltz-sample	12	t
CHANGE_INITIATIVE	4	dNBSWKlQV	waltz-sample	12	t
CHANGE_INITIATIVE	4	SRRMoIXs2	waltz-sample	9	t
CHANGE_INITIATIVE	5	4ny4fULey	waltz-sample	3	t
CHANGE_INITIATIVE	5	OJcua6AZ3	waltz-sample	13	t
CHANGE_INITIATIVE	5	f1VZdksH8	waltz-sample	7	t
CHANGE_INITIATIVE	5	ok97SPSSh	waltz-sample	12	t
CHANGE_INITIATIVE	5	IPHE5r5mP	waltz-sample	7	t
CHANGE_INITIATIVE	6	6vPZKghhU	waltz-sample	1	t
CHANGE_INITIATIVE	6	Fw0fnHlua	waltz-sample	6	t
CHANGE_INITIATIVE	6	M0AaM2Uqb	waltz-sample	7	t
CHANGE_INITIATIVE	6	dNBSWKlQV	waltz-sample	5	t
CHANGE_INITIATIVE	6	SDFAJukeX	waltz-sample	1	t
CHANGE_INITIATIVE	7	XHx0yXxSL	waltz-sample	1	t
CHANGE_INITIATIVE	7	JzaIQ1ZAK	waltz-sample	5	t
CHANGE_INITIATIVE	7	SDFAJukeX	waltz-sample	6	t
CHANGE_INITIATIVE	7	uvUTBE4id	waltz-sample	9	t
CHANGE_INITIATIVE	7	kzb8o8ITn	waltz-sample	7	t
CHANGE_INITIATIVE	8	kmJdf2wgq	waltz-sample	1	t
CHANGE_INITIATIVE	8	biS2Nt1lf	waltz-sample	2	t
CHANGE_INITIATIVE	8	JzaIQ1ZAK	waltz-sample	4	t
CHANGE_INITIATIVE	8	qW46BAgIq	waltz-sample	13	t
CHANGE_INITIATIVE	8	CUwPIlHVR	waltz-sample	3	t
CHANGE_INITIATIVE	9	tInhtOQPB	waltz-sample	11	t
CHANGE_INITIATIVE	9	kmJdf2wgq	waltz-sample	4	t
CHANGE_INITIATIVE	9	PfRKUOVMH	waltz-sample	12	t
CHANGE_INITIATIVE	9	ej8h9MNT5	waltz-sample	1	t
CHANGE_INITIATIVE	9	gyFCqRSY7	waltz-sample	13	t
CHANGE_INITIATIVE	10	p8kuv91dG	waltz-sample	2	t
CHANGE_INITIATIVE	10	lUZ7tJ71X	waltz-sample	9	t
CHANGE_INITIATIVE	10	DkjknsZAz	waltz-sample	9	t
CHANGE_INITIATIVE	10	LFb6mhJ3y	waltz-sample	3	t
CHANGE_INITIATIVE	10	YnsOnCCyc	waltz-sample	13	t
CHANGE_INITIATIVE	11	aTHbSvjxC	waltz-sample	13	t
CHANGE_INITIATIVE	11	f1VZdksH8	waltz-sample	12	t
CHANGE_INITIATIVE	11	TmjV7B73w	waltz-sample	10	t
CHANGE_INITIATIVE	11	JhnsAHjpX	waltz-sample	6	t
CHANGE_INITIATIVE	11	WXXCDFN57	waltz-sample	9	t
CHANGE_INITIATIVE	12	9uBTeIc00	waltz-sample	6	t
CHANGE_INITIATIVE	12	tInhtOQPB	waltz-sample	5	t
CHANGE_INITIATIVE	12	fwXImzpEi	waltz-sample	12	t
CHANGE_INITIATIVE	12	D9wGKuOK5	waltz-sample	11	t
CHANGE_INITIATIVE	12	XIhE2iadV	waltz-sample	11	t
CHANGE_INITIATIVE	13	PeL5EehWi	waltz-sample	9	t
CHANGE_INITIATIVE	13	YnsOnCCyc	waltz-sample	5	t
CHANGE_INITIATIVE	13	vFmo0Zb2S	waltz-sample	9	t
CHANGE_INITIATIVE	13	OicwkzSwl	waltz-sample	9	t
CHANGE_INITIATIVE	13	D5l1eOmJi	waltz-sample	13	t
CHANGE_INITIATIVE	14	HBwJZOfzY	waltz-sample	11	t
CHANGE_INITIATIVE	14	PvO9nOZoj	waltz-sample	6	t
CHANGE_INITIATIVE	14	PfRKUOVMH	waltz-sample	10	t
CHANGE_INITIATIVE	14	N6J8JfuAu	waltz-sample	12	t
CHANGE_INITIATIVE	14	O5XXR0j0V	waltz-sample	9	t
CHANGE_INITIATIVE	15	JmX4mALZr	waltz-sample	5	t
CHANGE_INITIATIVE	15	lT20x9DKk	waltz-sample	2	t
CHANGE_INITIATIVE	15	uvUTBE4id	waltz-sample	10	t
CHANGE_INITIATIVE	15	Rdmlf6R0y	waltz-sample	11	t
CHANGE_INITIATIVE	15	zGQvym30w	waltz-sample	7	t
CHANGE_INITIATIVE	16	XhWDRbIGY	waltz-sample	13	t
CHANGE_INITIATIVE	16	T5uubDf8q	waltz-sample	8	t
CHANGE_INITIATIVE	16	sYH97Cir5	waltz-sample	3	t
CHANGE_INITIATIVE	16	fBEQsWMkh	waltz-sample	9	t
CHANGE_INITIATIVE	16	Taen87cs6	waltz-sample	9	t
CHANGE_INITIATIVE	17	imVedfDts	waltz-sample	8	t
CHANGE_INITIATIVE	17	t8mRasXPv	waltz-sample	8	t
CHANGE_INITIATIVE	17	I7HcQsqLf	waltz-sample	9	t
CHANGE_INITIATIVE	17	kmJdf2wgq	waltz-sample	12	t
CHANGE_INITIATIVE	17	hL6JlJpDl	waltz-sample	2	t
CHANGE_INITIATIVE	18	Rdmlf6R0y	waltz-sample	12	t
CHANGE_INITIATIVE	18	P6xmxN5XY	waltz-sample	2	t
CHANGE_INITIATIVE	18	Twkc915Fl	waltz-sample	1	t
CHANGE_INITIATIVE	18	SkvygZTTK	waltz-sample	3	t
CHANGE_INITIATIVE	18	RhiR4F4SA	waltz-sample	5	t
CHANGE_INITIATIVE	19	QBSePqcY6	waltz-sample	7	t
CHANGE_INITIATIVE	19	OTzTW7M3w	waltz-sample	4	t
CHANGE_INITIATIVE	19	oGXyz28B9	waltz-sample	2	t
CHANGE_INITIATIVE	19	pxHWwEK7R	waltz-sample	2	t
CHANGE_INITIATIVE	19	QBSePqcY6	waltz-sample	3	t
CHANGE_INITIATIVE	20	1r0D9YY7D	waltz-sample	8	t
CHANGE_INITIATIVE	20	m28uyUFqs	waltz-sample	13	t
CHANGE_INITIATIVE	20	HBwJZOfzY	waltz-sample	12	t
CHANGE_INITIATIVE	20	vQZaa1DlN	waltz-sample	11	t
CHANGE_INITIATIVE	20	SiBO78gJc	waltz-sample	10	t
CHANGE_INITIATIVE	21	PFuCx4uQ2	waltz-sample	9	t
CHANGE_INITIATIVE	21	IPHE5r5mP	waltz-sample	3	t
CHANGE_INITIATIVE	21	iQz0HSTdt	waltz-sample	7	t
CHANGE_INITIATIVE	21	8OqquiaKX	waltz-sample	10	t
CHANGE_INITIATIVE	21	SDFAJukeX	waltz-sample	1	t
CHANGE_INITIATIVE	22	PeL5EehWi	waltz-sample	12	t
CHANGE_INITIATIVE	22	IBNj8ZRAo	waltz-sample	8	t
CHANGE_INITIATIVE	22	tYWcOMGZF	waltz-sample	6	t
CHANGE_INITIATIVE	22	V2JpPBs4A	waltz-sample	1	t
CHANGE_INITIATIVE	22	uc2bzIPOk	waltz-sample	10	t
CHANGE_INITIATIVE	23	1yYhGbPWV	waltz-sample	13	t
CHANGE_INITIATIVE	23	SDFAJukeX	waltz-sample	6	t
CHANGE_INITIATIVE	23	HyZ39hLSE	waltz-sample	9	t
CHANGE_INITIATIVE	23	JhnsAHjpX	waltz-sample	9	t
CHANGE_INITIATIVE	23	DLlDojTLo	waltz-sample	12	t
CHANGE_INITIATIVE	24	SRGX0BHot	waltz-sample	1	t
CHANGE_INITIATIVE	24	gUVHKJT2d	waltz-sample	7	t
CHANGE_INITIATIVE	24	IBNj8ZRAo	waltz-sample	12	t
CHANGE_INITIATIVE	24	XXjz0px9l	waltz-sample	11	t
CHANGE_INITIATIVE	24	SkvygZTTK	waltz-sample	13	t
CHANGE_INITIATIVE	25	9JW14cAaL	waltz-sample	11	t
CHANGE_INITIATIVE	25	yD5FsrHCZ	waltz-sample	7	t
CHANGE_INITIATIVE	25	DLlDojTLo	waltz-sample	3	t
CHANGE_INITIATIVE	25	aSZZgLYxX	waltz-sample	9	t
CHANGE_INITIATIVE	25	6vPZKghhU	waltz-sample	11	t
CHANGE_INITIATIVE	26	p8kuv91dG	waltz-sample	8	t
CHANGE_INITIATIVE	26	gyFCqRSY7	waltz-sample	13	t
CHANGE_INITIATIVE	26	nQXp2ZgjL	waltz-sample	5	t
CHANGE_INITIATIVE	26	YnsOnCCyc	waltz-sample	10	t
CHANGE_INITIATIVE	26	OJcua6AZ3	waltz-sample	8	t
CHANGE_INITIATIVE	27	vFmo0Zb2S	waltz-sample	4	t
CHANGE_INITIATIVE	27	dA0lY7yJ0	waltz-sample	3	t
CHANGE_INITIATIVE	27	ME7J0uRAx	waltz-sample	3	t
CHANGE_INITIATIVE	27	RieS7H3Ay	waltz-sample	8	t
CHANGE_INITIATIVE	27	9JW14cAaL	waltz-sample	13	t
CHANGE_INITIATIVE	28	4glQB3iWE	waltz-sample	11	t
CHANGE_INITIATIVE	28	g1y9QHRNK	waltz-sample	10	t
CHANGE_INITIATIVE	28	UuNuo9HlJ	waltz-sample	1	t
CHANGE_INITIATIVE	28	g1y9QHRNK	waltz-sample	9	t
CHANGE_INITIATIVE	28	SRRMoIXs2	waltz-sample	5	t
CHANGE_INITIATIVE	29	se8yOGLBw	waltz-sample	12	t
CHANGE_INITIATIVE	29	HLUNMlUKM	waltz-sample	8	t
CHANGE_INITIATIVE	29	WBGgTIIox	waltz-sample	13	t
CHANGE_INITIATIVE	29	IKKldwjqc	waltz-sample	10	t
CHANGE_INITIATIVE	29	uvUTBE4id	waltz-sample	4	t
CHANGE_INITIATIVE	30	yD5FsrHCZ	waltz-sample	10	t
CHANGE_INITIATIVE	30	C3h3thOj2	waltz-sample	10	t
CHANGE_INITIATIVE	30	JhnsAHjpX	waltz-sample	7	t
CHANGE_INITIATIVE	30	H9ILykk6C	waltz-sample	9	t
CHANGE_INITIATIVE	30	QBSePqcY6	waltz-sample	3	t
CHANGE_INITIATIVE	31	RhiR4F4SA	waltz-sample	3	t
CHANGE_INITIATIVE	31	OsxMW54UG	waltz-sample	11	t
CHANGE_INITIATIVE	31	TmjV7B73w	waltz-sample	13	t
CHANGE_INITIATIVE	31	HBGLVAlVq	waltz-sample	7	t
CHANGE_INITIATIVE	31	4ODkDAAgo	waltz-sample	8	t
CHANGE_INITIATIVE	32	IS16zHQaE	waltz-sample	5	t
CHANGE_INITIATIVE	32	KeyP5Tydj	waltz-sample	2	t
CHANGE_INITIATIVE	32	QzCPu8W34	waltz-sample	9	t
CHANGE_INITIATIVE	32	GgBmqR1b7	waltz-sample	9	t
CHANGE_INITIATIVE	32	V2JpPBs4A	waltz-sample	10	t
CHANGE_INITIATIVE	33	6uVI1YDU6	waltz-sample	12	t
CHANGE_INITIATIVE	33	jLR2M03Fa	waltz-sample	3	t
CHANGE_INITIATIVE	33	aTHbSvjxC	waltz-sample	11	t
CHANGE_INITIATIVE	33	8OqquiaKX	waltz-sample	9	t
CHANGE_INITIATIVE	33	KkusVPYyb	waltz-sample	6	t
CHANGE_INITIATIVE	34	alPtXX6xk	waltz-sample	3	t
CHANGE_INITIATIVE	34	9uBTeIc00	waltz-sample	2	t
CHANGE_INITIATIVE	34	GgBmqR1b7	waltz-sample	13	t
CHANGE_INITIATIVE	34	W6u5lunFN	waltz-sample	6	t
CHANGE_INITIATIVE	34	MT5LhlWh6	waltz-sample	5	t
CHANGE_INITIATIVE	35	1nOKtwYvo	waltz-sample	10	t
CHANGE_INITIATIVE	35	ej8h9MNT5	waltz-sample	9	t
CHANGE_INITIATIVE	35	GdjUpO32q	waltz-sample	11	t
CHANGE_INITIATIVE	35	skbLs4nBq	waltz-sample	7	t
CHANGE_INITIATIVE	35	MT5LhlWh6	waltz-sample	11	t
CHANGE_INITIATIVE	36	EilwsgStO	waltz-sample	6	t
CHANGE_INITIATIVE	36	UuNuo9HlJ	waltz-sample	3	t
CHANGE_INITIATIVE	36	NcdvA7x1F	waltz-sample	3	t
CHANGE_INITIATIVE	36	D9wGKuOK5	waltz-sample	2	t
CHANGE_INITIATIVE	36	WBGgTIIox	waltz-sample	2	t
CHANGE_INITIATIVE	37	GdjUpO32q	waltz-sample	13	t
CHANGE_INITIATIVE	37	SNyT0jAIV	waltz-sample	2	t
CHANGE_INITIATIVE	37	LL5djvhlH	waltz-sample	11	t
CHANGE_INITIATIVE	37	JIwnZOx2F	waltz-sample	7	t
CHANGE_INITIATIVE	37	oMrxfXthe	waltz-sample	5	t
CHANGE_INITIATIVE	38	9JW14cAaL	waltz-sample	2	t
CHANGE_INITIATIVE	38	eSl1d8Uew	waltz-sample	2	t
CHANGE_INITIATIVE	38	CUwPIlHVR	waltz-sample	12	t
CHANGE_INITIATIVE	38	xht27ZM7U	waltz-sample	7	t
CHANGE_INITIATIVE	38	tYWcOMGZF	waltz-sample	9	t
CHANGE_INITIATIVE	39	LaJuVPpXR	waltz-sample	2	t
CHANGE_INITIATIVE	39	p8kuv91dG	waltz-sample	7	t
CHANGE_INITIATIVE	39	632HpqAfT	waltz-sample	13	t
CHANGE_INITIATIVE	39	3GAtJ2JnY	waltz-sample	5	t
CHANGE_INITIATIVE	39	udiUydI8y	waltz-sample	5	t
CHANGE_INITIATIVE	40	SkvygZTTK	waltz-sample	2	t
CHANGE_INITIATIVE	40	4O3DyIg02	waltz-sample	10	t
CHANGE_INITIATIVE	40	y0So2hOIr	waltz-sample	3	t
CHANGE_INITIATIVE	40	jLR2M03Fa	waltz-sample	6	t
CHANGE_INITIATIVE	40	asQ0qVFbV	waltz-sample	8	t
CHANGE_INITIATIVE	41	HBwJZOfzY	waltz-sample	8	t
CHANGE_INITIATIVE	41	dA0lY7yJ0	waltz-sample	10	t
CHANGE_INITIATIVE	41	wtqeuj9nr	waltz-sample	4	t
CHANGE_INITIATIVE	41	l4XHy85oz	waltz-sample	13	t
CHANGE_INITIATIVE	41	B71fWZn9A	waltz-sample	2	t
CHANGE_INITIATIVE	42	dNBSWKlQV	waltz-sample	12	t
CHANGE_INITIATIVE	42	IuUXLTeHw	waltz-sample	1	t
CHANGE_INITIATIVE	42	WBGgTIIox	waltz-sample	8	t
CHANGE_INITIATIVE	42	Ag8vGrdJw	waltz-sample	5	t
CHANGE_INITIATIVE	42	JIwnZOx2F	waltz-sample	6	t
CHANGE_INITIATIVE	43	imVedfDts	waltz-sample	8	t
CHANGE_INITIATIVE	43	zmsAroNPD	waltz-sample	7	t
CHANGE_INITIATIVE	43	AXGoQgz5C	waltz-sample	12	t
CHANGE_INITIATIVE	43	B71fWZn9A	waltz-sample	10	t
CHANGE_INITIATIVE	43	MSQcY28t7	waltz-sample	9	t
CHANGE_INITIATIVE	44	HLUNMlUKM	waltz-sample	2	t
CHANGE_INITIATIVE	44	IKKldwjqc	waltz-sample	8	t
CHANGE_INITIATIVE	44	EilwsgStO	waltz-sample	13	t
CHANGE_INITIATIVE	44	g1y9QHRNK	waltz-sample	5	t
CHANGE_INITIATIVE	44	lT20x9DKk	waltz-sample	7	t
CHANGE_INITIATIVE	45	HLUNMlUKM	waltz-sample	2	t
CHANGE_INITIATIVE	45	pxHWwEK7R	waltz-sample	6	t
CHANGE_INITIATIVE	45	dNBSWKlQV	waltz-sample	13	t
CHANGE_INITIATIVE	45	LFb6mhJ3y	waltz-sample	11	t
CHANGE_INITIATIVE	45	dA0lY7yJ0	waltz-sample	6	t
CHANGE_INITIATIVE	46	CUwPIlHVR	waltz-sample	9	t
CHANGE_INITIATIVE	46	eSl1d8Uew	waltz-sample	12	t
CHANGE_INITIATIVE	46	W6u5lunFN	waltz-sample	5	t
CHANGE_INITIATIVE	46	gyFCqRSY7	waltz-sample	9	t
CHANGE_INITIATIVE	46	1nOKtwYvo	waltz-sample	12	t
CHANGE_INITIATIVE	47	4F1pUQGws	waltz-sample	3	t
CHANGE_INITIATIVE	47	MT5LhlWh6	waltz-sample	5	t
CHANGE_INITIATIVE	47	D5l1eOmJi	waltz-sample	2	t
CHANGE_INITIATIVE	47	iQz0HSTdt	waltz-sample	8	t
CHANGE_INITIATIVE	47	SiBO78gJc	waltz-sample	1	t
CHANGE_INITIATIVE	48	aSZZgLYxX	waltz-sample	9	t
CHANGE_INITIATIVE	48	OTzTW7M3w	waltz-sample	6	t
CHANGE_INITIATIVE	48	PfRKUOVMH	waltz-sample	10	t
CHANGE_INITIATIVE	48	632HpqAfT	waltz-sample	2	t
CHANGE_INITIATIVE	48	RhiR4F4SA	waltz-sample	4	t
CHANGE_INITIATIVE	49	rwo3aGOdZ	waltz-sample	8	t
CHANGE_INITIATIVE	49	Ag8vGrdJw	waltz-sample	1	t
CHANGE_INITIATIVE	49	E9yN7j1zr	waltz-sample	1	t
CHANGE_INITIATIVE	49	HLUNMlUKM	waltz-sample	6	t
CHANGE_INITIATIVE	49	UuNuo9HlJ	waltz-sample	8	t
CHANGE_INITIATIVE	50	E9yN7j1zr	waltz-sample	11	t
CHANGE_INITIATIVE	50	dNBSWKlQV	waltz-sample	7	t
CHANGE_INITIATIVE	50	SNyT0jAIV	waltz-sample	13	t
CHANGE_INITIATIVE	50	pxHWwEK7R	waltz-sample	10	t
CHANGE_INITIATIVE	50	m28uyUFqs	waltz-sample	10	t
CHANGE_INITIATIVE	51	IS16zHQaE	waltz-sample	4	t
CHANGE_INITIATIVE	51	pxHWwEK7R	waltz-sample	8	t
CHANGE_INITIATIVE	51	m28uyUFqs	waltz-sample	5	t
CHANGE_INITIATIVE	51	2FsLHbqTE	waltz-sample	1	t
CHANGE_INITIATIVE	51	632HpqAfT	waltz-sample	1	t
CHANGE_INITIATIVE	52	12U5uddwg	waltz-sample	9	t
CHANGE_INITIATIVE	52	9uBTeIc00	waltz-sample	10	t
CHANGE_INITIATIVE	52	DLlDojTLo	waltz-sample	10	t
CHANGE_INITIATIVE	52	ok97SPSSh	waltz-sample	13	t
CHANGE_INITIATIVE	52	imVedfDts	waltz-sample	4	t
CHANGE_INITIATIVE	53	Ag8vGrdJw	waltz-sample	7	t
CHANGE_INITIATIVE	53	2FsLHbqTE	waltz-sample	10	t
CHANGE_INITIATIVE	53	FEOy7Wrep	waltz-sample	9	t
CHANGE_INITIATIVE	53	D5l1eOmJi	waltz-sample	7	t
CHANGE_INITIATIVE	53	3GAtJ2JnY	waltz-sample	5	t
CHANGE_INITIATIVE	54	v198xNiGS	waltz-sample	13	t
CHANGE_INITIATIVE	54	lUZ7tJ71X	waltz-sample	6	t
CHANGE_INITIATIVE	54	H9ILykk6C	waltz-sample	2	t
CHANGE_INITIATIVE	54	p8kuv91dG	waltz-sample	9	t
CHANGE_INITIATIVE	54	NmZC9Colf	waltz-sample	7	t
CHANGE_INITIATIVE	55	PvO9nOZoj	waltz-sample	3	t
CHANGE_INITIATIVE	55	W1aBdlSzB	waltz-sample	2	t
CHANGE_INITIATIVE	55	9uBTeIc00	waltz-sample	6	t
CHANGE_INITIATIVE	55	UMU7xu5JS	waltz-sample	7	t
CHANGE_INITIATIVE	55	zGQvym30w	waltz-sample	1	t
CHANGE_INITIATIVE	56	Rdmlf6R0y	waltz-sample	6	t
CHANGE_INITIATIVE	56	QDLbtYRxk	waltz-sample	3	t
CHANGE_INITIATIVE	56	Twkc915Fl	waltz-sample	10	t
CHANGE_INITIATIVE	56	PfRKUOVMH	waltz-sample	7	t
CHANGE_INITIATIVE	56	kzb8o8ITn	waltz-sample	4	t
CHANGE_INITIATIVE	57	l4XHy85oz	waltz-sample	11	t
CHANGE_INITIATIVE	57	b1ttkdfSu	waltz-sample	3	t
CHANGE_INITIATIVE	57	4ODkDAAgo	waltz-sample	2	t
CHANGE_INITIATIVE	57	8aJEqAVjy	waltz-sample	5	t
CHANGE_INITIATIVE	57	WT88etJ3m	waltz-sample	8	t
CHANGE_INITIATIVE	58	wtqeuj9nr	waltz-sample	2	t
CHANGE_INITIATIVE	58	h9WEtzzkx	waltz-sample	13	t
CHANGE_INITIATIVE	58	SDFAJukeX	waltz-sample	2	t
CHANGE_INITIATIVE	58	DLlDojTLo	waltz-sample	1	t
CHANGE_INITIATIVE	58	b1ttkdfSu	waltz-sample	12	t
CHANGE_INITIATIVE	59	Ge6pfPLdB	waltz-sample	5	t
CHANGE_INITIATIVE	59	jYqfYuTv6	waltz-sample	4	t
CHANGE_INITIATIVE	59	lUZ7tJ71X	waltz-sample	3	t
CHANGE_INITIATIVE	59	eSl1d8Uew	waltz-sample	5	t
CHANGE_INITIATIVE	59	vQZaa1DlN	waltz-sample	3	t
CHANGE_INITIATIVE	60	cCy1u9vfv	waltz-sample	6	t
CHANGE_INITIATIVE	60	rwo3aGOdZ	waltz-sample	8	t
CHANGE_INITIATIVE	60	Qa4yGzdsq	waltz-sample	1	t
CHANGE_INITIATIVE	60	WXXCDFN57	waltz-sample	11	t
CHANGE_INITIATIVE	60	uqJDG1qWv	waltz-sample	1	t
CHANGE_INITIATIVE	61	fwXImzpEi	waltz-sample	8	t
CHANGE_INITIATIVE	61	xht27ZM7U	waltz-sample	9	t
CHANGE_INITIATIVE	61	uc2bzIPOk	waltz-sample	13	t
CHANGE_INITIATIVE	61	LL5djvhlH	waltz-sample	9	t
CHANGE_INITIATIVE	61	8aJEqAVjy	waltz-sample	4	t
CHANGE_INITIATIVE	62	C3h3thOj2	waltz-sample	2	t
CHANGE_INITIATIVE	62	JIwnZOx2F	waltz-sample	12	t
CHANGE_INITIATIVE	62	1Xf3zZw5d	waltz-sample	8	t
CHANGE_INITIATIVE	62	AraoA7SJY	waltz-sample	4	t
CHANGE_INITIATIVE	62	imVedfDts	waltz-sample	10	t
CHANGE_INITIATIVE	63	iy6dI5hSN	waltz-sample	9	t
CHANGE_INITIATIVE	63	KeyP5Tydj	waltz-sample	8	t
CHANGE_INITIATIVE	63	DLlDojTLo	waltz-sample	3	t
CHANGE_INITIATIVE	63	stoyudxZp	waltz-sample	2	t
CHANGE_INITIATIVE	63	l5aB91fhO	waltz-sample	8	t
CHANGE_INITIATIVE	64	zGQvym30w	waltz-sample	12	t
CHANGE_INITIATIVE	64	sYH97Cir5	waltz-sample	7	t
CHANGE_INITIATIVE	64	P6xmxN5XY	waltz-sample	5	t
CHANGE_INITIATIVE	64	QDLbtYRxk	waltz-sample	1	t
CHANGE_INITIATIVE	64	imVedfDts	waltz-sample	6	t
CHANGE_INITIATIVE	65	ej8h9MNT5	waltz-sample	7	t
CHANGE_INITIATIVE	65	biS2Nt1lf	waltz-sample	8	t
CHANGE_INITIATIVE	65	LLgoJhOaG	waltz-sample	5	t
CHANGE_INITIATIVE	65	GdjUpO32q	waltz-sample	6	t
CHANGE_INITIATIVE	65	SDFAJukeX	waltz-sample	12	t
CHANGE_INITIATIVE	66	l4XHy85oz	waltz-sample	8	t
CHANGE_INITIATIVE	66	JoJcRcIo5	waltz-sample	10	t
CHANGE_INITIATIVE	66	LL5djvhlH	waltz-sample	7	t
CHANGE_INITIATIVE	66	OgGLNYnJo	waltz-sample	10	t
CHANGE_INITIATIVE	66	OTzTW7M3w	waltz-sample	9	t
CHANGE_INITIATIVE	67	632HpqAfT	waltz-sample	6	t
CHANGE_INITIATIVE	67	WpdpYYYD4	waltz-sample	5	t
CHANGE_INITIATIVE	67	vFmo0Zb2S	waltz-sample	11	t
CHANGE_INITIATIVE	67	kzb8o8ITn	waltz-sample	12	t
CHANGE_INITIATIVE	67	1r0D9YY7D	waltz-sample	9	t
CHANGE_INITIATIVE	68	kNGU92Tom	waltz-sample	7	t
CHANGE_INITIATIVE	68	SRGX0BHot	waltz-sample	4	t
CHANGE_INITIATIVE	68	H9ILykk6C	waltz-sample	8	t
CHANGE_INITIATIVE	68	v198xNiGS	waltz-sample	2	t
CHANGE_INITIATIVE	68	IKKldwjqc	waltz-sample	5	t
CHANGE_INITIATIVE	69	uqJDG1qWv	waltz-sample	10	t
CHANGE_INITIATIVE	69	stoyudxZp	waltz-sample	4	t
CHANGE_INITIATIVE	69	D9wGKuOK5	waltz-sample	6	t
CHANGE_INITIATIVE	69	B71fWZn9A	waltz-sample	2	t
CHANGE_INITIATIVE	69	9uBTeIc00	waltz-sample	3	t
CHANGE_INITIATIVE	70	KeyP5Tydj	waltz-sample	8	t
CHANGE_INITIATIVE	70	MSQcY28t7	waltz-sample	13	t
CHANGE_INITIATIVE	70	WT88etJ3m	waltz-sample	3	t
CHANGE_INITIATIVE	70	eSl1d8Uew	waltz-sample	6	t
CHANGE_INITIATIVE	70	kNGU92Tom	waltz-sample	1	t
CHANGE_INITIATIVE	71	mPA4EczDH	waltz-sample	12	t
CHANGE_INITIATIVE	71	zmsAroNPD	waltz-sample	1	t
CHANGE_INITIATIVE	71	sYH97Cir5	waltz-sample	4	t
CHANGE_INITIATIVE	71	d3kkqoVu8	waltz-sample	7	t
CHANGE_INITIATIVE	71	gUVHKJT2d	waltz-sample	11	t
CHANGE_INITIATIVE	72	nQXp2ZgjL	waltz-sample	2	t
CHANGE_INITIATIVE	72	D9wGKuOK5	waltz-sample	2	t
CHANGE_INITIATIVE	72	4glQB3iWE	waltz-sample	8	t
CHANGE_INITIATIVE	72	b1ttkdfSu	waltz-sample	10	t
CHANGE_INITIATIVE	72	XhWDRbIGY	waltz-sample	5	t
CHANGE_INITIATIVE	73	SiBO78gJc	waltz-sample	13	t
CHANGE_INITIATIVE	73	HLUNMlUKM	waltz-sample	11	t
CHANGE_INITIATIVE	73	R5Jzp60ob	waltz-sample	5	t
CHANGE_INITIATIVE	73	4ODkDAAgo	waltz-sample	11	t
CHANGE_INITIATIVE	73	MSQcY28t7	waltz-sample	3	t
CHANGE_INITIATIVE	74	hT8SlE3gY	waltz-sample	7	t
CHANGE_INITIATIVE	74	HBwJZOfzY	waltz-sample	11	t
CHANGE_INITIATIVE	74	gyFCqRSY7	waltz-sample	6	t
CHANGE_INITIATIVE	74	vQZaa1DlN	waltz-sample	10	t
CHANGE_INITIATIVE	74	DLlDojTLo	waltz-sample	13	t
CHANGE_INITIATIVE	75	SNyT0jAIV	waltz-sample	1	t
CHANGE_INITIATIVE	75	UMU7xu5JS	waltz-sample	6	t
